order_id,customer_id,n_items,total_cost,order_time,completion_time,duration_min,duration_group,hot_dish_presence,ice_cream_presence,latitude,longitude,distance_km,zone
10847,105,5,24.8,2023-07-07 08:28:00,2023-07-07 09:04:00,36.0,B2,False,True,69.36726143792349,88.17857303904285,4.49,A
10848,251,4,26.0,2023-08-13 10:11:00,2023-08-13 10:45:00,34.0,B2,False,True,69.38662718908581,88.11322307311107,8.23,B
10851,147,4,22.28,2023-08-19 19:02:00,2023-08-19 19:48:00,46.0,B4,True,False,69.29799537739723,88.14426336867173,4.66,B
10855,206,8,29.36,2023-08-02 11:19:00,2023-08-02 11:55:00,36.0,B2,False,False,69.3408021752695,88.16481540407996,0.99,A
10856,18,5,10.1,2023-07-12 14:52:00,2023-07-12 15:40:00,48.0,B4,True,False,69.26676132908321,88.10267112577021,10.43,C
10857,15,8,30.0,2023-07-02 13:27:00,2023-07-02 14:35:00,68.0,C,True,False,69.23375165719456,88.14873641430643,11.95,C
10859,500,4,17.64,2023-08-24 10:27:00,2023-08-24 10:48:00,21.0,A,True,False,69.33670821769446,88.1445561070644,1.78,A
10860,412,3,15.27,2023-08-22 09:52:00,2023-08-22 10:26:00,34.0,B2,False,False,69.37653895969082,88.13002519341762,6.06,B
10868,433,3,10.14,2023-06-02 16:31:00,2023-06-02 17:34:00,63.0,C,False,False,69.41179288573416,88.10537844876448,11.14,C
10870,225,9,69.75,2023-06-16 16:02:00,2023-06-16 16:32:00,30.0,B1,False,False,69.35713872187439,88.19060907425924,4.55,A
10871,470,3,10.5,2023-07-26 16:15:00,2023-07-26 17:02:00,47.0,B4,False,False,69.40252532026288,88.20186347446331,9.47,C
10872,7,3,14.64,2023-07-18 20:16:00,2023-07-18 20:53:00,37.0,B2,True,False,69.37901403609608,88.15214232439966,5.33,B
10873,198,10,39.7,2023-07-16 18:39:00,2023-07-16 19:42:00,63.0,C,False,False,69.3747625720611,88.07129975079494,11.44,C
10874,141,9,26.37,2023-06-18 16:00:00,2023-06-18 16:35:00,35.0,B2,False,False,69.36974999839742,88.15874615877814,4.17,A
10875,259,5,20.6,2023-07-24 14:26:00,2023-07-24 14:54:00,28.0,B1,True,False,69.37159787536913,88.1663426707389,4.46,A
10877,285,9,64.89,2023-07-20 12:25:00,2023-07-20 13:28:00,63.0,C,False,False,69.33805784479554,88.2669288240568,12.7,D
10879,203,1,5.02,2023-06-24 15:22:00,2023-06-24 15:59:00,37.0,B2,False,False,69.29091370525215,88.22004449496217,8.81,C
10880,34,10,37.8,2023-06-17 15:42:00,2023-06-17 16:38:00,56.0,B5,False,False,69.29923075339975,88.17154118804298,4.39,A
10881,69,6,19.98,2023-07-05 16:35:00,2023-07-05 17:02:00,27.0,B1,True,False,69.39638992383233,88.1345378478214,7.88,B
10884,5,1,7.36,2023-06-30 18:03:00,2023-06-30 19:01:00,58.0,B5,False,False,69.2495669041523,88.05415776834293,15.96,D
10887,136,8,54.24,2023-06-04 18:28:00,2023-06-04 19:12:00,44.0,B4,False,False,69.3244687109928,88.14252229822812,2.32,A
10891,361,2,2.1,2023-07-26 09:56:00,2023-07-26 10:18:00,22.0,A,False,False,69.32292605284432,88.1756237844854,2.34,A
10892,453,11,24.31,2023-06-01 15:32:00,2023-06-01 16:44:00,72.0,C,False,True,69.28230842954852,88.14328407833735,6.44,B
10893,475,1,4.72,2023-06-21 15:45:00,2023-06-21 16:18:00,33.0,B2,False,False,69.35095065228562,88.2009917479586,5.28,B
10896,166,15,118.35,2023-07-16 08:25:00,2023-07-16 08:58:00,33.0,B2,True,False,69.33757625176149,88.128591565637,3.66,A
10897,52,14,95.06,2023-08-24 14:04:00,2023-08-24 14:58:00,54.0,B5,False,False,69.32652296708316,88.2045240190435,5.4,B
10901,409,1,5.16,2023-06-01 19:13:00,2023-06-01 19:29:00,16.0,A,False,False,69.31943857579004,88.13935375224975,2.96,A
10902,420,4,23.6,2023-08-22 10:34:00,2023-08-22 11:13:00,39.0,B3,False,False,69.33811213174616,88.2158434985716,6.67,B
10909,251,11,84.15,2023-07-30 11:42:00,2023-07-30 12:17:00,35.0,B2,False,False,69.38662718908581,88.11322307311107,8.23,B
10910,91,1,5.31,2023-08-14 16:43:00,2023-08-14 17:07:00,24.0,A,True,False,69.27496562134863,88.13115535109714,7.77,B
10911,252,3,28.32,2023-06-16 16:49:00,2023-06-16 17:06:00,17.0,A,True,False,69.29057338455956,88.15358086732923,5.22,B
10912,251,1,6.6,2023-08-28 15:28:00,2023-08-28 15:55:00,27.0,B1,True,False,69.38662718908581,88.11322307311107,8.23,B
10914,74,2,10.02,2023-06-06 18:26:00,2023-06-06 19:02:00,36.0,B2,True,False,69.32683630883619,88.19498992412932,4.29,A
10915,367,3,19.53,2023-07-07 14:03:00,2023-07-07 15:20:00,77.0,C,True,False,69.31958102801741,87.9962240868639,19.35,E
10916,414,10,27.7,2023-08-20 16:36:00,2023-08-20 17:25:00,49.0,B4,True,False,69.30414899952984,88.13538852667776,4.56,A
10919,341,4,44.96,2023-07-13 10:23:00,2023-07-13 10:54:00,31.0,B1,False,False,69.37074082557453,88.14600400069635,4.57,A
10928,325,11,74.91,2023-06-21 09:54:00,2023-06-21 10:33:00,39.0,B3,True,False,69.3703035643334,88.19384921447114,5.87,B
10931,390,6,10.98,2023-07-01 19:21:00,2023-07-01 19:57:00,36.0,B2,True,False,69.32252227979221,88.19632616739655,4.58,A
10933,398,2,12.5,2023-07-31 20:22:00,2023-07-31 20:48:00,26.0,B1,True,False,69.33601380064401,88.25450814155721,11.22,C
10942,86,2,11.84,2023-08-10 15:41:00,2023-08-10 15:54:00,13.0,A,True,False,69.31950980623725,88.17067214014493,2.2,A
10944,465,4,13.12,2023-07-12 17:48:00,2023-07-12 18:36:00,48.0,B4,True,False,69.39234390265536,88.19794912068625,8.21,B
10946,66,8,18.24,2023-06-14 16:06:00,2023-06-14 16:45:00,39.0,B3,False,False,69.37532332009354,88.2329004635045,9.93,C
10947,101,1,5.47,2023-07-14 13:05:00,2023-07-14 14:11:00,66.0,C,False,False,69.43211070374424,88.18432458556032,11.9,C
10950,354,4,20.48,2023-06-03 15:53:00,2023-06-03 16:24:00,31.0,B1,False,False,69.33353027202793,88.13090322308403,3.37,A
10951,339,3,12.419999999999998,2023-07-17 10:54:00,2023-07-17 11:29:00,35.0,B2,False,True,69.41054360834889,88.12473638175003,9.88,C
10952,222,8,35.2,2023-08-07 17:21:00,2023-08-07 18:30:00,69.0,C,False,False,69.25602661714856,88.20819635877952,10.9,C
10954,359,8,45.12,2023-08-04 08:58:00,2023-08-04 09:55:00,57.0,B5,False,False,69.33628215633253,88.26378936541556,12.32,C
10955,272,6,54.96,2023-08-20 12:13:00,2023-08-20 13:28:00,75.0,C,True,False,69.367976620393,88.07230016363734,11.02,C
10957,81,5,11.55,2023-08-11 13:16:00,2023-08-11 14:01:00,45.0,B4,True,False,69.30722446094545,88.20687096491018,6.45,B
10958,370,10,35.099999999999994,2023-07-02 10:32:00,2023-07-02 11:49:00,77.0,C,True,False,69.27715666554327,88.24400797900797,12.06,C
10959,378,1,6.47,2023-08-05 17:55:00,2023-08-05 18:19:00,24.0,A,False,False,69.34490314230868,88.12881949656905,3.82,A
10960,229,2,11.42,2023-07-05 10:49:00,2023-07-05 11:22:00,33.0,B2,True,False,69.37476056275187,88.05330173994648,13.4,D
10963,38,1,2.94,2023-06-04 10:25:00,2023-06-04 11:27:00,62.0,B5,True,False,69.40359010438337,88.22586487120338,11.32,C
10965,338,2,2.62,2023-08-11 09:18:00,2023-08-11 09:45:00,27.0,B1,True,False,69.36480064297861,88.2283675314605,8.89,C
10969,331,4,22.44,2023-08-11 17:22:00,2023-08-11 18:15:00,53.0,B5,True,False,69.29833806709742,88.06694440254938,11.72,C
10970,337,6,22.799999999999997,2023-08-07 08:31:00,2023-08-07 09:24:00,53.0,B5,False,False,69.27962355271707,88.1363365806477,7.02,B
10972,74,1,5.53,2023-06-17 13:56:00,2023-06-17 14:17:00,21.0,A,True,False,69.32683630883619,88.19498992412932,4.29,A
10975,2,9,23.669999999999998,2023-06-10 14:34:00,2023-06-10 15:12:00,38.0,B3,False,False,69.36831518642742,88.24407112952579,10.76,C
10978,488,1,4.9,2023-07-09 19:43:00,2023-07-09 20:37:00,54.0,B5,True,False,69.4058094080441,88.22805856834603,11.69,C
10980,152,5,18.6,2023-06-02 15:21:00,2023-06-02 15:57:00,36.0,B2,True,False,69.42173463497282,88.19689767671582,11.22,C
10982,409,3,14.73,2023-07-03 12:43:00,2023-07-03 13:14:00,31.0,B1,True,False,69.31943857579004,88.13935375224975,2.96,A
10983,474,10,33.199999999999996,2023-08-22 15:12:00,2023-08-22 16:15:00,63.0,C,True,False,69.416105713807,88.19630664280507,10.58,C
10987,457,1,8.66,2023-07-05 19:22:00,2023-07-05 19:44:00,22.0,A,False,False,69.27811083617439,88.16098273530469,6.65,B
10993,115,4,29.2,2023-06-08 17:12:00,2023-06-08 17:41:00,29.0,B1,False,False,69.23285589023295,88.17458936432392,12.12,C
10996,294,8,27.52,2023-08-26 08:47:00,2023-08-26 09:34:00,47.0,B4,False,True,69.23861772819961,88.1537226851709,11.33,C
10997,8,8,37.04,2023-07-14 16:49:00,2023-07-14 17:20:00,31.0,B1,True,False,69.3216628957227,88.18813490894973,3.71,A
11001,329,2,12.74,2023-07-21 20:19:00,2023-07-21 20:38:00,19.0,A,True,False,69.37168596197773,88.14284851241189,4.82,B
11006,200,6,32.46,2023-08-02 13:09:00,2023-08-02 13:57:00,48.0,B4,False,True,69.28001220676065,88.20359282776977,8.27,B
11009,116,14,84.56,2023-08-17 08:58:00,2023-08-17 10:17:00,79.0,C,False,False,69.32203107363104,88.14103620200345,2.62,A
11011,88,4,21.24,2023-06-25 14:51:00,2023-06-25 15:14:00,23.0,A,True,False,69.32300765434888,88.15324962512535,1.53,A
11012,49,2,19.92,2023-07-24 13:53:00,2023-07-24 14:20:00,27.0,B1,False,False,69.3734729925616,88.24206462338289,10.79,C
11015,499,10,45.9,2023-06-03 15:17:00,2023-06-03 16:06:00,49.0,B4,True,False,69.43379155911762,88.20113866330945,12.72,D
11020,390,4,22.96,2023-07-29 20:28:00,2023-07-29 20:59:00,31.0,B1,False,False,69.32252227979221,88.19632616739655,4.58,A
11021,123,6,57.36,2023-07-22 18:07:00,2023-07-22 18:48:00,41.0,B3,True,False,69.31320585509839,88.20609964465696,6.05,B
11022,200,4,24.72,2023-08-21 16:33:00,2023-08-21 17:12:00,39.0,B3,False,False,69.28001220676065,88.20359282776977,8.27,B
11024,235,13,57.85,2023-08-12 16:03:00,2023-08-12 16:57:00,54.0,B5,False,False,69.31950885779261,88.15229518009058,1.95,A
11026,442,5,34.300000000000004,2023-06-05 10:24:00,2023-06-05 10:47:00,23.0,A,False,False,69.32867725348011,88.1767256355708,2.15,A
11028,174,1,4.32,2023-07-07 09:28:00,2023-07-07 09:53:00,25.0,A,False,False,69.35727564019498,88.18037764788137,3.66,A
11030,411,7,44.379999999999995,2023-08-11 18:33:00,2023-08-11 19:07:00,34.0,B2,True,False,69.36997508544087,88.20171511040567,6.52,B
11031,315,3,18.63,2023-06-13 13:38:00,2023-06-13 14:28:00,50.0,B4,True,False,69.33576766646455,88.22387039782899,7.61,B
11033,429,1,6.12,2023-07-08 16:09:00,2023-07-08 16:43:00,34.0,B2,False,True,69.28806001717527,88.09137853497565,9.72,C
11035,236,3,13.830000000000002,2023-06-01 12:11:00,2023-06-01 12:48:00,37.0,B2,True,False,69.29663317971718,88.10785724217902,7.55,B
11038,136,4,26.16,2023-07-08 14:12:00,2023-07-08 14:36:00,24.0,A,False,False,69.3244687109928,88.14252229822812,2.32,A
11039,431,2,16.18,2023-07-05 16:52:00,2023-07-05 17:14:00,22.0,A,True,False,69.34772199006177,88.15479149125787,1.66,A
11040,165,25,143.75,2023-06-18 15:29:00,2023-06-18 16:58:00,89.0,C,False,False,69.29837066926366,88.16014929186007,4.26,A
11041,183,5,38.55,2023-08-06 14:45:00,2023-08-06 15:17:00,32.0,B2,False,False,69.32947518336375,88.16627510117699,1.0,A
11043,256,1,6.06,2023-08-23 17:34:00,2023-08-23 17:54:00,20.0,A,True,False,69.28059718728265,88.10570998052442,8.98,C
11044,114,11,65.34,2023-06-15 09:03:00,2023-06-15 09:58:00,55.0,B5,False,True,69.33239443211546,88.19099847465667,3.73,A
11045,358,5,19.8,2023-07-12 08:12:00,2023-07-12 08:55:00,43.0,B3,True,False,69.358456310387,88.18960904703,4.55,A
11047,131,3,9.540000000000001,2023-06-02 13:08:00,2023-06-02 13:30:00,22.0,A,True,False,69.37040412008085,88.13309720632888,5.26,B
11048,285,4,21.72,2023-08-07 11:22:00,2023-08-07 12:24:00,62.0,B5,False,True,69.33805784479554,88.2669288240568,12.7,D
11050,370,8,29.52,2023-08-01 16:46:00,2023-08-01 17:43:00,57.0,B5,False,False,69.27715666554327,88.24400797900797,12.06,C
11052,250,21,88.41,2023-06-12 12:07:00,2023-06-12 13:21:00,74.0,C,False,False,69.36603561000365,88.15257665421,3.82,A
11053,416,2,9.38,2023-07-14 20:24:00,2023-07-14 20:54:00,30.0,B1,True,False,69.36941171370036,88.1390417291821,4.78,B
11054,441,10,20.4,2023-07-26 14:56:00,2023-07-26 15:31:00,35.0,B2,True,False,69.32703010205991,88.19346054813474,4.11,A
11056,32,2,10.46,2023-07-08 11:00:00,2023-07-08 11:28:00,28.0,B1,True,False,69.36791630080933,88.14484206223396,4.31,A
11057,286,1,6.37,2023-06-17 15:43:00,2023-06-17 16:06:00,23.0,A,False,False,69.3099684319656,88.15360281877625,2.97,A
11061,124,9,50.58,2023-08-20 17:14:00,2023-08-20 18:13:00,59.0,B5,False,False,69.3604067985297,88.06150478079444,11.96,C
11065,190,8,26.64,2023-07-18 12:21:00,2023-07-18 13:15:00,54.0,B5,False,False,69.4019740528076,88.16417503064102,7.99,B
11071,171,3,17.91,2023-06-20 14:51:00,2023-06-20 15:19:00,28.0,B1,False,False,69.36348777477853,88.17725329377825,4.02,A
11073,480,3,11.64,2023-06-20 16:24:00,2023-06-20 16:58:00,34.0,B2,True,False,69.29811179445558,88.1345193848999,5.2,B
11074,168,5,22.15,2023-07-17 17:06:00,2023-07-17 17:26:00,20.0,A,False,False,69.33904062053982,88.14484879699776,1.81,A
11075,79,10,72.0,2023-06-21 16:28:00,2023-06-21 17:27:00,59.0,B5,True,False,69.31051584034255,88.18495168665262,4.13,A
11076,256,3,22.169999999999998,2023-07-25 17:33:00,2023-07-25 18:04:00,31.0,B1,True,False,69.28059718728265,88.10570998052442,8.98,C
11083,486,3,16.35,2023-08-14 12:20:00,2023-08-14 12:38:00,18.0,A,True,False,69.37928970102827,88.12505631949942,6.67,B
11084,189,7,49.56,2023-07-26 08:35:00,2023-07-26 09:14:00,39.0,B3,True,False,69.36263424920406,88.21547360440158,7.41,B
11085,34,8,36.0,2023-06-03 13:27:00,2023-06-03 14:14:00,47.0,B4,False,True,69.29923075339975,88.17154118804298,4.39,A
11087,77,17,85.33999999999999,2023-08-27 20:18:00,2023-08-27 20:51:00,33.0,B2,False,False,69.34877473230955,88.1499714725979,2.03,A
11089,177,2,9.8,2023-08-05 12:37:00,2023-08-05 13:02:00,25.0,A,False,False,69.36407122378236,88.15675514664396,3.51,A
11091,61,15,54.900000000000006,2023-07-15 13:56:00,2023-07-15 15:01:00,65.0,C,False,False,69.22867015614713,88.18559439271448,12.86,D
11096,281,4,0.6,2023-07-25 15:08:00,2023-07-25 15:44:00,36.0,B2,False,False,69.39050545765008,88.22875806472135,10.53,C
11097,264,12,57.0,2023-08-08 09:25:00,2023-08-08 10:10:00,45.0,B4,True,False,69.38467437070435,88.15615613529208,5.95,B
11098,184,3,27.72,2023-08-19 11:24:00,2023-08-19 11:52:00,28.0,B1,True,False,69.32210567077144,88.14143404278464,2.57,A
11100,170,3,5.1,2023-08-21 16:32:00,2023-08-21 17:22:00,50.0,B4,False,False,69.44358020193827,88.13769536188559,13.14,D
11101,469,9,14.22,2023-06-11 09:55:00,2023-06-11 11:21:00,86.0,C,True,False,69.50450865401197,88.17268882437716,20.14,E
11108,450,3,8.129999999999999,2023-08-24 16:03:00,2023-08-24 16:50:00,47.0,B4,False,True,69.26237346505039,88.06520482783905,14.0,D
11111,274,3,31.589999999999996,2023-08-14 11:10:00,2023-08-14 11:56:00,46.0,B4,False,True,69.2753289316097,88.22935310570908,10.81,C
11113,347,2,9.16,2023-07-19 08:01:00,2023-07-19 08:46:00,45.0,B4,False,True,69.39022950891797,88.25843740227099,13.42,D
11116,296,1,3.27,2023-08-06 08:50:00,2023-08-06 09:28:00,38.0,B3,True,False,69.3597798125884,88.19927252456996,5.57,B
11118,270,10,51.6,2023-06-20 18:01:00,2023-06-20 19:09:00,68.0,C,True,False,69.39196480128216,88.13604040506348,7.33,B
11122,238,5,18.6,2023-07-18 09:43:00,2023-07-18 10:15:00,32.0,B2,True,False,69.34598206024405,88.18820804716053,3.66,A
11124,59,1,7.2,2023-06-21 08:01:00,2023-06-21 08:33:00,32.0,B2,False,False,69.30797176267953,88.13850578083265,3.98,A
11126,113,2,5.3,2023-07-15 11:16:00,2023-07-15 11:42:00,26.0,B1,False,False,69.27999622835665,88.22214320459038,9.8,C
11128,22,3,11.25,2023-08-21 19:20:00,2023-08-21 19:50:00,30.0,B1,False,True,69.35866660234016,88.16387044129019,2.91,A
11130,235,3,21.27,2023-06-07 13:44:00,2023-06-07 14:16:00,32.0,B2,True,False,69.31950885779261,88.15229518009058,1.95,A
11132,234,7,40.669999999999995,2023-08-26 11:07:00,2023-08-26 11:43:00,36.0,B2,False,True,69.30867385922045,88.15033240715516,3.22,A
11133,374,4,12.84,2023-06-05 17:39:00,2023-06-05 18:12:00,33.0,B2,False,False,69.31222980733251,88.11771744447047,5.58,B
11137,49,8,41.04,2023-07-19 17:19:00,2023-07-19 18:15:00,56.0,B5,True,False,69.3734729925616,88.24206462338289,10.79,C
11138,422,9,38.97,2023-07-21 08:04:00,2023-07-21 08:47:00,43.0,B3,False,False,69.32182821127547,88.11639899713403,5.29,B
11139,181,6,19.44,2023-08-12 12:06:00,2023-08-12 12:49:00,43.0,B3,True,False,69.30937645547706,88.15525293014252,3.0,A
11141,194,7,37.59,2023-07-13 19:36:00,2023-07-13 20:06:00,30.0,B1,True,False,69.29493240103605,88.09015597470776,9.41,C
11142,451,11,37.839999999999996,2023-08-03 13:55:00,2023-08-03 15:06:00,71.0,C,False,True,69.33816339075713,88.18283166055276,2.8,A
11143,169,8,39.36,2023-08-22 14:45:00,2023-08-22 15:19:00,34.0,B2,False,False,69.28989818209988,88.13198981868472,6.17,B
11144,230,2,17.1,2023-08-25 19:27:00,2023-08-25 20:00:00,33.0,B2,False,False,69.30555910597643,88.19548609479486,5.45,B
11146,367,3,18.419999999999998,2023-08-26 14:35:00,2023-08-26 15:44:00,69.0,C,True,False,69.31958102801741,87.9962240868639,19.35,E
11148,491,14,21.28,2023-07-20 11:47:00,2023-07-20 13:08:00,81.0,C,False,False,69.37683694703719,88.16113002140659,5.01,B
11149,221,2,13.28,2023-06-30 12:56:00,2023-06-30 13:17:00,21.0,A,False,False,69.37670720877635,88.17581002589965,5.35,B
11151,398,9,45.27,2023-07-29 10:20:00,2023-07-29 10:50:00,30.0,B1,True,False,69.33601380064401,88.25450814155721,11.22,C
11152,5,10,31.5,2023-06-24 19:25:00,2023-06-24 20:52:00,87.0,C,True,False,69.2495669041523,88.05415776834293,15.96,D
11153,149,5,8.05,2023-08-18 14:29:00,2023-08-18 15:01:00,32.0,B2,True,False,69.3777688629628,88.16503835110142,5.16,B
11154,34,2,9.12,2023-08-16 13:01:00,2023-08-16 13:30:00,29.0,B1,False,False,69.29923075339975,88.17154118804298,4.39,A
11156,82,6,24.78,2023-06-17 14:33:00,2023-06-17 15:29:00,56.0,B5,False,False,69.36761256432305,88.11212410936902,6.82,B
11157,388,5,23.799999999999997,2023-07-13 17:22:00,2023-07-13 17:54:00,32.0,B2,True,False,69.34919727021466,88.1465632672876,2.31,A
11158,237,8,40.48,2023-06-09 08:48:00,2023-06-09 09:35:00,47.0,B4,False,False,69.29519173583215,88.22604328776825,9.13,C
11159,40,5,40.0,2023-07-01 14:20:00,2023-07-01 14:47:00,27.0,B1,False,True,69.3175917439837,88.13943516041452,3.09,A
11161,198,1,5.07,2023-08-26 16:48:00,2023-08-26 17:35:00,47.0,B4,True,False,69.3747625720611,88.07129975079494,11.44,C
11163,45,10,55.4,2023-06-09 11:08:00,2023-06-09 11:55:00,47.0,B4,False,True,69.36264946989311,88.13178023083118,4.67,B
11164,398,3,21.81,2023-06-13 16:26:00,2023-06-13 17:42:00,76.0,C,False,False,69.33601380064401,88.25450814155721,11.22,C
11165,387,2,3.1,2023-08-29 18:30:00,2023-08-29 19:22:00,52.0,B5,False,False,69.31459615222361,88.06743043948374,11.11,C
11166,431,9,35.01,2023-07-30 09:02:00,2023-07-30 09:33:00,31.0,B1,True,False,69.34772199006177,88.15479149125787,1.66,A
11169,322,3,11.129999999999999,2023-08-23 17:50:00,2023-08-23 18:11:00,21.0,A,False,False,69.35458686633143,88.16879554347877,2.62,A
11170,161,4,16.76,2023-06-30 14:31:00,2023-06-30 15:34:00,63.0,C,True,False,69.2664832666967,88.1163149547465,9.5,C
11175,170,8,63.84,2023-06-26 17:56:00,2023-06-26 19:00:00,64.0,C,True,False,69.44358020193827,88.13769536188559,13.14,D
11177,203,1,6.01,2023-07-16 19:43:00,2023-07-16 20:33:00,50.0,B4,True,False,69.29091370525215,88.22004449496217,8.81,C
11180,286,3,19.830000000000002,2023-06-24 15:23:00,2023-06-24 15:49:00,26.0,B1,True,False,69.3099684319656,88.15360281877625,2.97,A
11183,367,5,43.8,2023-06-19 18:19:00,2023-06-19 19:35:00,76.0,C,False,False,69.31958102801741,87.9962240868639,19.35,E
11186,10,4,23.24,2023-06-28 08:46:00,2023-06-28 09:39:00,53.0,B5,False,True,69.40201535734722,88.16062866234431,7.98,B
11188,379,20,142.6,2023-08-16 17:08:00,2023-08-16 17:54:00,46.0,B4,True,False,69.3986474067496,88.20940910669127,9.61,C
11190,492,1,2.87,2023-06-03 17:10:00,2023-06-03 17:33:00,23.0,A,True,False,69.31195960483998,88.20517109562195,6.01,B
11191,72,2,6.84,2023-06-02 12:40:00,2023-06-02 13:04:00,24.0,A,True,False,69.25595628980462,88.18017659349765,9.58,C
11192,195,4,13.92,2023-06-03 19:56:00,2023-06-03 20:23:00,27.0,B1,True,False,69.30847376121277,88.14790236681796,3.35,A
11196,190,15,108.45,2023-07-12 19:06:00,2023-07-12 20:48:00,102.0,C,False,False,69.4019740528076,88.16417503064102,7.99,B
11198,448,5,21.0,2023-08-01 12:29:00,2023-08-01 13:14:00,45.0,B4,False,False,69.2930109855485,88.19477788653137,6.43,B
11201,193,8,54.8,2023-06-01 15:10:00,2023-06-01 16:04:00,54.0,B5,True,False,69.29074252791408,88.2442723043013,11.26,C
11202,370,6,25.380000000000003,2023-07-22 16:45:00,2023-07-22 18:10:00,85.0,C,False,False,69.27715666554327,88.24400797900797,12.06,C
11204,328,7,41.02,2023-06-30 15:07:00,2023-06-30 16:04:00,57.0,B5,False,True,69.27906573416081,88.22779923494744,10.38,C
11205,360,9,71.19,2023-06-11 19:18:00,2023-06-11 20:19:00,61.0,B5,True,False,69.36385381259197,88.21275366604264,7.19,B
11206,45,7,37.1,2023-08-25 09:16:00,2023-08-25 10:06:00,50.0,B4,True,False,69.36264946989311,88.13178023083118,4.67,B
11210,388,1,6.72,2023-07-30 17:17:00,2023-07-30 17:38:00,21.0,A,True,False,69.34919727021466,88.1465632672876,2.31,A
11211,418,2,7.78,2023-06-21 09:02:00,2023-06-21 09:26:00,24.0,A,True,False,69.31966229121102,88.1429524495375,2.61,A
11212,221,2,7.16,2023-07-12 14:45:00,2023-07-12 15:05:00,20.0,A,True,False,69.37670720877635,88.17581002589965,5.35,B
11213,206,2,2.5,2023-07-19 09:58:00,2023-07-19 10:12:00,14.0,A,True,False,69.3408021752695,88.16481540407996,0.99,A
11218,365,3,8.01,2023-06-10 19:06:00,2023-06-10 19:30:00,24.0,A,True,False,69.32832344164996,88.19131502359932,3.83,A
11221,15,2,14.08,2023-06-26 18:21:00,2023-06-26 19:01:00,40.0,B3,False,True,69.23375165719456,88.14873641430643,11.95,C
11222,76,3,10.08,2023-07-10 12:45:00,2023-07-10 13:03:00,18.0,A,False,False,69.34370058663025,88.18127728997658,2.8,A
11223,323,2,2.06,2023-07-08 11:09:00,2023-07-08 11:40:00,31.0,B1,False,False,69.36445018103957,88.1509417929076,3.68,A
11225,482,3,26.880000000000003,2023-07-19 12:35:00,2023-07-19 13:11:00,36.0,B2,False,False,69.34608096055285,88.24358556879709,10.03,C
11227,47,4,26.28,2023-08-10 18:25:00,2023-08-10 19:03:00,38.0,B3,False,False,69.28593757722092,88.1443560351214,5.99,B
11229,111,3,6.029999999999999,2023-06-11 16:51:00,2023-06-11 17:54:00,63.0,C,False,False,69.39536808439598,88.24995713137608,12.88,D
11230,390,2,8.66,2023-06-02 19:42:00,2023-06-02 20:15:00,33.0,B2,False,True,69.32252227979221,88.19632616739655,4.58,A
11233,385,6,30.0,2023-06-08 11:49:00,2023-06-08 12:25:00,36.0,B2,True,False,69.28116215675165,88.11847423085679,7.93,B
11235,87,7,47.53,2023-07-27 18:36:00,2023-07-27 19:30:00,54.0,B5,True,False,69.28899361433254,88.16534115433316,5.41,B
11236,21,7,15.75,2023-07-29 17:35:00,2023-07-29 18:25:00,50.0,B4,False,False,69.3671904701447,88.1561023165363,3.89,A
11237,490,9,53.1,2023-06-16 09:18:00,2023-06-16 11:01:00,103.0,C,False,False,69.22918666227822,88.03993715643404,18.8,E
11240,268,1,5.27,2023-07-16 19:26:00,2023-07-16 20:05:00,39.0,B3,False,False,69.40496273471605,88.12797291781047,9.12,C
11245,98,2,13.76,2023-06-17 17:25:00,2023-06-17 18:20:00,55.0,B5,True,False,69.2719281711176,88.10197991796038,10.02,C
11250,35,3,15.84,2023-08-03 15:20:00,2023-08-03 15:42:00,22.0,A,True,False,69.32614844132665,88.19778743822579,4.63,B
11251,445,3,6.84,2023-07-28 13:46:00,2023-07-28 14:02:00,16.0,A,False,False,69.34659346592588,88.18392152556379,3.23,A
11258,398,1,4.39,2023-08-27 13:19:00,2023-08-27 14:07:00,48.0,B4,False,False,69.33601380064401,88.25450814155721,11.22,C
11259,404,5,10.700000000000001,2023-06-01 14:57:00,2023-06-01 15:31:00,34.0,B2,False,False,69.31591769727389,88.25287194588076,11.24,C
11260,194,4,26.88,2023-07-18 14:08:00,2023-07-18 14:37:00,29.0,B1,True,False,69.29493240103605,88.09015597470776,9.41,C
11261,418,7,38.64,2023-07-11 13:19:00,2023-07-11 14:00:00,41.0,B3,False,False,69.31966229121102,88.1429524495375,2.61,A
11266,41,6,31.799999999999997,2023-08-17 14:39:00,2023-08-17 16:08:00,89.0,C,True,False,69.23275107077026,88.02525549728796,19.87,E
11268,482,1,5.99,2023-06-19 10:39:00,2023-06-19 11:26:00,47.0,B4,True,False,69.34608096055285,88.24358556879709,10.03,C
11269,154,8,10.64,2023-06-15 11:28:00,2023-06-15 11:58:00,30.0,B1,True,False,69.33525991596241,88.12615755250248,3.93,A
11272,397,5,33.050000000000004,2023-08-24 15:16:00,2023-08-24 16:01:00,45.0,B4,True,False,69.325278880463,88.23385454887621,8.85,C
11273,18,4,14.32,2023-07-01 17:12:00,2023-07-01 17:57:00,45.0,B4,False,False,69.26676132908321,88.10267112577021,10.43,C
11275,451,6,30.660000000000004,2023-07-11 12:53:00,2023-07-11 13:29:00,36.0,B2,True,False,69.33816339075713,88.18283166055276,2.8,A
